address,restaurantName,category,sojuPrice,beerPrice,businessHours,lat,lon,imageURLs
서울특별시 마포구 서교동 476-19번지 ,대게나라,한식,4000,5000,11:00~22:00,37.55456529096264,126.90891111567836,"https://mblogthumb-phinf.pstatic.net/MjAyMDAzMDVfNCAg/MDAxNTgzMzkxMjI4NzUz.5n8PYFDm9mNUFNPhITUs0GWkMMqCgT1GHct3MT5Dm5Qg.OjQaZSOhQSAYqsxE2S8fwdxbOGBre9CaGEhbil7ky9Yg.JPEG.olivia1113/%EB%8C%80%EA%B2%8C%EB%82%98%EB%9D%BC_(18).JPG?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20210816112342326_photo_0117bcbb6c7b.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMDAzMDVfMTc0/MDAxNTgzMzkxMjI4MjIz._a2B4NkVEidb5hdicUAJ9g9oyjU3qzIpTDAIQnO_rh4g.m-FmdxicENTQOCousCjVM1R7UEWAQedhd5ObRaDS9_Ag.JPEG.olivia1113/%EB%8C%80%EA%B2%8C%EB%82%98%EB%9D%BC_(16).JPG?type=w800, https://m.menupan.com/restaurant/restimg/008/zzmenuimg/h11902840_z.jpg"
서울특별시 마포구 서교동 490번지 ,생어거스틴,양식,4000,5000,11:30~22:00,37.55093476044729,126.9108922673388,"https://image.toast.com/aaaaaqx/catchtable/shopinfo/s23151/23151_2212414020905628.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMjA5MjNfMTEx/MDAxNjYzOTMzMTEzOTE2.i9G4TYtP4CjUiVQQiUBUIZDW9KnNSwqlYcbRGPkwZIog.9WJaYIdVYlprdcPulcFlizJrG_TCPfKDyaJA9W3Kz1kg.JPEG.roketmissile/IMG_6938.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMDEwMjVfMjA5/MDAxNjAzNTgwOTA2OTAx.ubO10zfgbbg9mOUh7EaFd7c9e_AXseQ1Z0sq7zGqQvgg.fC-Hpc6yjDRNqiMF8dWyiM8lgepyE-qN8RbKUBr4Krcg.JPEG.sinjiwung/1603579228126.jpg?type=w800, https://modo-phinf.pstatic.net/20230214_297/1676341271719WOBua_PNG/mosaimuq9G.png?type=f320_320"
서울특별시 마포구 서교동 346-39 ,맘대로 마라탕훠궈,중식,4000,5000,11:00~20:00,37.55514521275147,126.92084383615328,"https://d12zq4w4guyljn.cloudfront.net/750_750_20220216040801771_photo_fa9e10bbe65d.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20220216040802040_photo_fa9e10bbe65d.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMTA1MjBfMjUw/MDAxNjIxNTAyNTI4MDM5.5vDUTPgxysF8MSE15i-D_X-vhw5zudwytG8an9LW3HAg.1UOn2ZtZW3cB3xdLjkpCKZM6iiEvZfgm9CRkaAQXCSAg.JPEG.bookbonexx/1621502526899.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMTA1MjBfMTk5/MDAxNjIxNDk5OTgwMTM3.xCKYekn0UZp1FO8wlogKj0gqDbJoBv5-mJwaMTnYV-0g.5YalF8tFoAucp4D-72Wym0nmr0ycOe1LuuDJ04YMOdwg.JPEG.bookbonexx/20210514%EF%BC%BF210554.jpg?type=w800"
서울특별시 마포구 서교동 9-6번지 ,마포소금구이,한식,4000,5000,11:00~22:00,37.55460412689275,126.92942705622372,"https://mblogthumb-phinf.pstatic.net/MjAyMjAxMDZfNDUg/MDAxNjQxNDUwODU2NTgx.HO2YBurobfH9gx9Flom-csDL0TuCEWV8WoNvD831ZBAg.R31DM0cyylo9SQ59nox994v-hz3PsmzlvciY3vPNmJwg.JPEG.kkj12486/ABC01611.JPG?type=w800, https://street-h.com/wp-content/uploads/2014/08/%EB%A7%88%ED%8F%AC%EC%86%8C%EA%B8%88%EA%B5%AC%EC%9D%B4_140507_07-copy.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMjAxMDZfMTUx/MDAxNjQxNDUwODU1ODk1.1qiS9Jzb7WtWuQM2tHl3-nqLVPiDagvMiZj1eJ8igr8g.vvtRszIv7URUg3DoUjcHc8EA9nO_VKhaURFKYBNoKEcg.JPEG.kkj12486/ABC01610.JPG?type=w800, https://4.bp.blogspot.com/-Ai0G-Oqt13Y/WvEGqameiZI/AAAAAAAAMJo/mlpwyw5Nbf0nWuHWuA_JFOuZGkgR9_swACLcBGAs/s1600/180508_IMG_6820.jpg"
서울특별시 마포구 서교동 402-12번지 지층 ,엄마주방풍류,한식,4000,5000,11:00~22:00,37.54882666647288,126.91709381800106,"https://mblogthumb-phinf.pstatic.net/MjAxOTA4MjNfNDgg/MDAxNTY2NDkyMTAxNTAz.0pKf1qe2DZyTQUynpL2o3oWsbBQ2aXMouPyUqOHCjGUg.IgFM6Kv_y84NCUbZRFcuwBSWfkiLPobQ_RHKZkymtr0g.JPEG.jysigh/%ED%95%A9%EC%A0%95_%EC%88%A0%EC%A7%91_%EC%97%84%EB%A7%88%EC%A3%BC%EB%B0%A9_%ED%92%8D%EB%A5%982.JPG?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxODEwMTNfMTIz/MDAxNTM5MzcxNjQ5NDk4.HsIvYRgdqf0zkoaVn5lyXX2nu6A9vi12UDZSGkDG0fsg.4Jbb_lFlmSLzc4olTgHiJodCHH9E4vrVugZHl8ZR_LEg.JPEG.bitterpan/20181007_204120.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxODEwMTNfODgg/MDAxNTM5MzcxNjUyODk3.cZl-TdOZbXUs30NjYNwq7yinKAwf2y5gXk5k9Zy1CSwg.Zem6VCTPSs20Ot0JNV47sHQfjk35DeCmEs6aV5bbvXkg.JPEG.bitterpan/20181007_204041.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzAzMTVfMTUx/MDAxNDg5NTg0MDU4MDY2.hdLP4SPYTn5jP2mCXe_Qntt6gK8PxDpZJk5uC5G7FzAg.3udQPR1k9aOStht8Fp6ew620_gT8lH73wQyemzOj5zog.JPEG.pita1015/%ED%99%8D%EB%8C%80_%EC%97%84%EB%A7%88%EC%A3%BC%EB%B0%A9_%ED%92%8D%EB%A5%98_%EB%8B%AD%EB%8F%84%EB%A6%AC%ED%83%95_%EB%B6%80%EC%B6%94%EC%A0%84_%EC%A1%B4%EB%A7%9B_%EB%8B%A8%EA%B3%A84_%2810%29.jpg?type=w800"
서울특별시 마포구 서교동 358-49,달리181 홍대점,양식,4000,5000,11:30~22:00,37.55263314218627,126.91914601050762,"https://mblogthumb-phinf.pstatic.net/MjAyMjA5MjZfMjQg/MDAxNjY0MTc3Mjg5Mzc0.Lbj2Nglpx1E5DaGKuvETIJmjMnrknH5j9I0byjDPyW4g.iq8TRoeVam_rVI6nBxHv9AwrbZuqGbfbsIr_zwVNzmMg.JPEG.new__nya/1_-_%EB%B3%B5%EC%82%AC%EB%B3%B8.jpg?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20230714044221_photo1_2c103bc85c4f.jpg, https://dnvefa72aowie.cloudfront.net/businessPlatform/bizPlatform/profile/center_biz_5635236/1673246299053/e4510de389e7c50884f8794a16d6b686d1ab5ba5d052fcfdd816353a1fb46101.png?q=82&s=640x640&t=crop, https://image.toast.com/aaaaaqx/catchtable/shopinfo/smxiQjOBdt-58l9PfzMFyXA/mxiqjobdt-58l9pfzmfyxa_232811381770234.png?detail750"
서울특별시 마포구 서교동 449-43번지 1층 ,비비큐서교점,한식,4000,5000,11:00~22:00,37.55709746371888,126.91458211471218,"https://gangseotongsin.com/site/wp-content/uploads/2023/06/1-32-scaled.jpg, https://gangseotongsin.com/site/wp-content/uploads/2023/06/img_2327.jpg, https://cdn.news2day.co.kr/data2/content/image/2019/11/27/20191127319177.png, https://mblogthumb-phinf.pstatic.net/20160330_3/ycrown_1459338088584IJJ1E_JPEG/Cap_2016-03-30_19-59-04-104.jpg?type=w800"
서울특별시 마포구 서교동 9-1번지 외1필지(9-6) 1층 ,식이네,호프/통닭,4000,5000,16:00~02:00,37.55469982956373,126.92941082272038,"https://mblogthumb-phinf.pstatic.net/MjAyMjEwMTdfMjUx/MDAxNjY1OTg4ODgxMTE2.KVzItEVfkRZCnruW7MOmYKxGeNSg1ZejJH1wO_6h1-gg.1WTYGFOl2lLyiXVw_uOC9VoaHKgp2yyITp46sF9rpcMg.JPEG.boram_story/%ED%99%8D%EB%8C%80_%EC%88%A0%EC%A7%91_%EC%8B%9D%EC%9D%B4%EB%84%A4_(29).jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzEyMjZfMTU4/MDAxNTE0MjkxOTQxODk1.PCtKFeecMBoPk0WrMGt0iFHH0TS_fgpusGLnp03eHCIg.1bAy39uJomtGMgekKOwQZPMbdO-e40AZJd0h3sbnd0wg.JPEG.dee8dee/DSC06471.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMjA4MDlfMjYw/MDAxNjYwMDEzMDA5MDgz.uK24pRDP_Y6XhSBf5VfYXsWycBRsNw90EoT72qyG-hwg.wDCR3DKA3adAjVXciEl3O0929uycEDt9c-N3fSiiy2og.JPEG.skskim112/SE-26842ADD-0667-44F7-8C0D-50860AEB0062.jpg?type=w800, https://cdn.011st.com/11dims/resize/600x600/quality/75/11src/product/5917733749/B.jpg?995000000"
서울특별시 마포구 서교동 358-49 ,혼가츠,일식,4000,5000,11:00~22:00,37.55263314218627,126.91914601050762,"https://mblogthumb-phinf.pstatic.net/MjAxNzAyMDhfNzkg/MDAxNDg2NDk0NzA0NDEz.tcppB9irxt8mv1f8Kvpn9ovN28AHxIlQvEPvJZ7holEg.Lf--b5puNtZrjecLDgpEIgb3PLIpi-k0_ik7k8U9wI8g.JPEG.polo1510/2017-02-02-14-56-50.jpg?type=w800, https://img.siksinhot.com/place/1518934718795212.jpg, https://mblogthumb-phinf.pstatic.net/MjAxNzAyMDhfMTg5/MDAxNDg2NDk0NDM5MDE4.xf-1lQMe1OJbjvbXeoeu-wXntt1hJX_0q6US_xeX9rog.zIPappx_p3-XSsZcsC-RJBQtpOuNHKVY7pp0kiiBc7Ig.JPEG.polo1510/DSC00314.JPG?type=w800, https://media-cdn.tripadvisor.com/media/photo-s/1a/89/6d/da/honkaz.jpg"
서울특별시 마포구 서교동 409-20 ,제순식당 홍대점,호프/통닭,4000,5000,16:00~02:00,37.5492796834103,126.91873700810832,"https://mblogthumb-phinf.pstatic.net/MjAyMTA0MDdfMTcx/MDAxNjE3NzU3MzI3NTg5.neA3v070jI0LT-d0a-IsIOfCxFvsehv6bLsy_5wNq1wg.nhNr93p4-LihHMYmuofax7SaDKTL_omdAgXIzwwzA0Mg.JPEG.mqkqhy/IMG_6136.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxOTA3MDZfMTc1/MDAxNTYyMzkzODExNjA0.g3kjOiwmAKiPNklzaKiIONj8gFVt1imO4JVvCJGT1qUg.3epwX5dns3_XA9RKbr256BHpA3eKzm7bPBQYyy90-rgg.JPEG.jiwon9117/P20190704_200909000_CBD8C5A2-6F35-4429-B52D-116C76D121F1.JPG?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMDAxMzBfMjg2/MDAxNTgwMzgzMDUyNTQ2.VdQpYAzAetPtJskrMnbfE27ghyBcgKOiFs9TnGgptLIg.m-WtzOLnTwPWL6i_t5TAoVqz0xFRKifcNTuetsVziVYg.JPEG.hyemi35/1580383051317.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxOTA3MDZfMzYg/MDAxNTYyMzkzNzcyNDY3.Ur6Um-j6wSUMokEmN5CG61kweyIms7EWPT21dugypxgg.HcpnNTqBpkfULmmo5SDjt18lSUV7EG2bvmu6LweB-XMg.JPEG.jiwon9117/P20190706_145606000_7542080F-F640-4D56-B297-662D9F22A82A.JPG?type=w800"
서울특별시 마포구 서교동 331-12 ,우리닭갈비,한식,4000,5000,11:00~22:00,37.55595681959602,126.92247979703195,"https://mblogthumb-phinf.pstatic.net/MjAyMjA1MTJfMTc5/MDAxNjUyMzIxMjg0MjU0.EZbZ4Kp_WWk8JX8UM5h4zDbo_xiIkRcPMYGx7wPTp0Qg.DHfEWB0TRmcpmWiD6zR4gAcp2Z-pGY_anJIRS3PZSkYg.JPEG.taecheong9605/%EC%96%91%EC%9E%AC%EB%8F%99_%EC%B6%98%EC%B2%9C%EC%9A%B0%EB%A6%AC_%EB%8B%AD%EA%B0%88%EB%B9%84.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMjA1MTJfMTYw/MDAxNjUyMzIxMjg5ODA1.md6qKDw_m-zy0hKoucwbduT9CLBdFaD_zzYkNjSqspog.Iz7YzHJK5sjK0qcqFCUd_0OGZ92a8UsxVlpaBaRQXgQg.JPEG.taecheong9605/%EC%96%91%EC%9E%AC%EB%8F%99_%EC%B6%98%EC%B2%9C%EC%9A%B0%EB%A6%AC_%EB%8B%AD%EA%B0%88%EB%B9%84_(1).jpg?type=w800, https://m.xn--299a49vdnm.com/web/product/big/202208/5b1145fa74a215478b3de5c80cdd4276.jpg, https://sunurifood.com/data/goods/1/2020/08/38_tmp_61b0b851e0ffbda13bbfda7f9dbf33fa7893view.jpg"
서울특별시 마포구 서교동 346-46 ,아라치 홍대점,호프/통닭,4000,5000,16:00~02:00,37.55563343610986,126.9212928381916,"https://mblogthumb-phinf.pstatic.net/MjAyMjA1MjNfOTgg/MDAxNjUzMjkyNTk5NDk0.PfG4w3SJph-ZL_c3bzJDiiPMrQU1nFhdwzf2TpslKrUg.F9ktdXS692myB-ZY7JG-arEuZD73zAXv-cSzZCFHLdQg.JPEG.yesyesss/20220522%EF%BC%BF180925.jpg?type=w800, https://media.triple.guide/triple-cms/c_limit,f_auto,h_1024,w_1024/1e114e84-4087-47c9-962f-3619b4165918.jpeg, https://mblogthumb-phinf.pstatic.net/MjAyMjA1MjNfMjk4/MDAxNjUzMjkyNjA1OTEw.vabsmHlBB2viaji_DfNnqgwYozRCayHDOdfx7w8HlW4g.tGFg6aEPhG96HkqcPqi7qIjBAOrIMEeGnas_FOY8CJcg.JPEG.yesyesss/20220522%EF%BC%BF180807.jpg?type=w800, https://media.triple.guide/triple-cms/c_limit,f_auto,h_1024,w_1024/3f104a31-4b62-438d-9e7a-e28a3ce0101e.jpeg"
서울특별시 마포구 서교동 409-14번지 지하1층 ,은행골,양식,4000,5000,11:30~22:00,37.54918575757064,126.91861423037456,"https://blog.kakaocdn.net/dn/MatF3/btqZV5nnFNX/ErnlVAvkOyHOtYocOAUcfk/img.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMDA3MDZfNjUg/MDAxNTk0MDEwNDIyMDM2.ptC7EdT-GMeGM1VOTLdPCxm9A0gvCmn9cGP9YSC-kLEg.mjQuaorOk7MydeTq3tN_uJEVvKa6EPszq8ywMmpnYcEg.JPEG.ccc00oo/SE-c37f90e1-cde7-4054-b593-63ef6d9b5feb.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxODEwMjRfMjM2/MDAxNTQwMzQzNTQzNDM5.coPL0R0cggjcnTr91V_Qb45KniyXQ98CE-OZ9fwXyZgg.2TCcAXPmw5y4myYALY6eZH7sep0yM_ih-xqETqTpcFgg.JPEG.cyxl7984/IMG_1001.jpg?type=w800, https://blog.kakaocdn.net/dn/JNs2A/btqzojLxIuE/y96H76ti1YtjIXlrpJXr8k/img.jpg"
서울특별시 마포구 서교동 331-18번지 ,동경야시장,호프/통닭,4000,5000,16:00~02:00,37.556175612686985,126.9229441324228,"https://newsimg.sedaily.com/2016/11/21/1L422L50SF_1.jpg, https://mblogthumb-phinf.pstatic.net/MjAxODAyMTFfMjk5/MDAxNTE4MzI3NTI5NDcz.vsBU2Iux2E-b39W_gNC_wBcb3-df6UP_qJlh1paBjNgg.3WlUxX90scvtu6mCeHDfv95d8XgU-IKJUkn_hGC47VYg.JPEG.jiwon_416/image_2164114081518327483027.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxODAyMTFfMTcz/MDAxNTE4MzI3NTI4NDc5.NR4b0JQPe917CfsCb3VIST32yXicuc6B_mdDHaeA4eQg.PZBK_OYVwlkWQO4AWMD2b3bc0scaTKCUVJKegqXnemEg.JPEG.jiwon_416/image_5997312691518327483017.jpg?type=w800, https://www.fcmedia.co.kr/news/photo/201711/10139_15951_5846.jpg"
서울특별시 마포구 서교동 369-44 3층일부,고기꾼김춘배 홍대본점,한식,4000,5000,11:00~22:00,37.55283607773063,126.91860317036944,"https://mblogthumb-phinf.pstatic.net/MjAyMjA3MDlfNjAg/MDAxNjU3MzMzNTY4MjQ1.x4rW3a20wE6xZs02he0P1QBXj_TlASYdk0C926n8GEIg.alQyL9LI3gg-dDeGdsPrm17qa4HZ3isyP9EaqMTh9cYg.JPEG.712gram/IMG_0285.jpg/undefined?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMjA3MDlfODMg/MDAxNjU3MzMzNDQ1ODE2.XuLTib9xqq7VmYqpLLCMkz4y_M0OdzKMp6dC8F93RHEg.YPFKWUhpuJPY3z3yW-ORil-vdP7pL73MeUrSC8XHGfkg.JPEG.712gram/%EA%B3%A0%EA%B8%B0%EA%BE%BC%EA%B9%80%EC%B6%98%EB%B0%B0_IMG_0293.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMjA3MDlfMjEx/MDAxNjU3MzMzNDQ1OTE2.qhYS_wUCGBs3eqa5RO33uFk_w5sQq7eehQ6umn3U8V4g.xIG49FI-m7GSDy7pGV0YDRbpPrZiCg89bhcjuEgMjIMg.JPEG.712gram/%EA%B3%A0%EA%B8%B0%EA%BE%BC%EA%B9%80%EC%B6%98%EB%B0%B0_IMG_0294.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMTA5MTJfMjM0/MDAxNjMxNDA4MDUzMDgx.ma8HPLtii9Rw_Koh_dccCk8Yf0Xgp4Vk_4mN9dSOV9Ag.MIBXoGtHcwuLovN8pLe41S-W_nc8fnBGAqUCem1XnAAg.JPEG.semins77/20210911%EF%BC%BF155817.jpg?type=w800"
서울특별시 마포구 서교동 478-2번지 1층 ,의정부부대찌개,한식,4000,5000,11:00~22:00,37.55502598458195,126.91078816779854,"https://recipe1.ezmember.co.kr/cache/recipe/2015/07/08/490bf01a27bd6c8e8d3f3d48f6db3b33.jpg, https://lh3.googleusercontent.com/Ditr_mAkZUrdRciyM5b79jqKvy6HCbCpmdZsCMpEcrxt8Zyn77OR9iERD_IKSSyhtQKvhlaHDbGm7friJPsjYRt5moFTA48YsXxG2lBRug=w2048, https://img-cf.kurly.com/shop/data/goodsview/20220722/gv20000341973_1.jpg, https://oasisproduct.cdn.ntruss.com/14224/detail/detail_14224_1_24ad1e1c-02d8-4b98-804c-802302bf552c.jpg"
서울특별시 마포구 서교동 366-10번지 ,경만김치찌게 본점,한식,4000,5000,11:00~22:00,37.55221131604991,126.91808296675936,"https://www.siksinhot.com/theme/view/wp-content/uploads/2023/06/1.%EA%B9%80%EB%B6%81%EC%88%9C%ED%81%B0%EB%82%A8%EB%B9%84%EC%A7%91-%EC%8B%A0%EC%82%AC%EB%B3%B8%EC%A0%90-gukppong%EB%8B%98-%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20230131053120738_photo_4c6f9cdca928.jpg, https://mblogthumb-phinf.pstatic.net/MjAxOTA1MzBfMTA4/MDAxNTU5MTg5MjA2NTAx.dOuO5E1ngNMV6dBEaihdGVU0YdLnEKgdwZB2FOadVLIg.kgnAFVSSyhJHLjTnDf2s6nLcZIWDPKsVq_YGW9ijWtsg.JPEG.jiaejoy/20190522_120914.jpg?type=w800, https://cdn.topichunter.co.kr/topichunter/2023/04/27110358/1.%EA%B9%80%EB%B6%81%EC%88%9C%ED%81%B0%EB%82%A8%EB%B9%84%EC%A7%91-%EC%8B%A0%EC%82%AC%EB%B3%B8%EC%A0%90-judy_yumm%EB%8B%98-%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8.jpg"
서울특별시 마포구 서교동 449-35번지 1층동 ,마산집식당,한식,4000,5000,11:00~22:00,37.55794330244311,126.91520404455484,"https://mblogthumb-phinf.pstatic.net/MjAyMTA5MTJfMjAz/MDAxNjMxNDE1MjAwMTMw._ZH_9j6EhduuAwA85tJygQCGdvqB-zVghkubLL_UJfQg.YLIcublEd6RjixSe1uw_muP-MI2X0FYV56t-zUDs8AIg.JPEG.phy1017/SE-9b9968c5-12b7-11ec-9358-4995d08099d1.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAyMjAxMjRfNDIg/MDAxNjQyOTU5NTE4MzQw.HezTA9x-vjK7_ZakZfEiNm6nXGWI9CXKc31xyLbDme0g.DHFZG53xiJm_ao3OsxSqUdGEzwQjeMvQgmBK41q1qfgg.JPEG.cozy95/2.JPG?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20200106220344_photo1_9c8e8136e983.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMDA3MjdfMjY1/MDAxNTk1ODIzODEwMDMx.a_3-iGL-w0o621vsApV4SnfUg0ycv8k66auCxVCUzKwg.-1g8MtiRovuNAx708apmdg2bMLrDJlctIr9S2Nkw0Qog.JPEG.shannonb/1595823810537.jpg?type=w800"
"서울특별시 마포구 서교동 486번지 서교푸르지오 B118,B119,B120호 ",봉대박스파게티 홍대점,양식,4000,5000,11:30~22:00,37.553793659205176,126.92080441475862,"https://mblogthumb-phinf.pstatic.net/MjAxNjExMTNfODkg/MDAxNDc5MDI3MDUwNDU2.mxrnbOkDBauD6l72aT1ThtzVU4XyNugTm_qfw5Lc0Lsg.E2dZsOLOEr7SYkkIIjBYtflkpexhvNKNbCNK5CLCIxkg.JPEG.dietjjo/%ED%99%8D%EB%8C%80_%EB%B4%89%EB%8C%80%EB%B0%95_%EC%8A%A4%ED%8C%8C%EA%B2%8C%ED%8B%B0_%EB%A7%9B%EC%A7%91_20161113_140551-6.jpg?type=w800, https://d12zq4w4guyljn.cloudfront.net/750_750_20230204013145_photo2_948339f37c5f.jpg, https://blog.kakaocdn.net/dn/mKMJq/btrEHWSyxh4/Pg6nZwe5dfXe1PQ7vN9SAK/img.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20230204013145_photo1_948339f37c5f.jpg"
서울특별시 마포구 서교동 366-13번지 2층 ,소고산제일루,중식,4000,5000,11:00~20:00,37.552110512562415,126.9183903404541,"https://mblogthumb-phinf.pstatic.net/MjAxNzEwMjFfMTYg/MDAxNTA4NTkwMTEyODEw.mXDdkS1mwfjM_wtojo9SrSU1e-CBscWhDQUoABIXSl4g.XKB5PgJp-VgADV9Qpo10v1syU8-S4P6E6w53c13Dgrcg.JPEG.postman6666/%EA%B4%91%ED%99%94%EB%AC%B8_%EB%A7%9B%EC%A7%91_%EC%86%8C%EA%B3%A0%EC%82%B0%EC%A0%9C%EC%9D%BC%EB%A3%A8_%EC%88%98%EC%9A%94%EB%AF%B8%EC%8B%9D%ED%9A%8C_%ED%9B%A0%EA%B6%88_%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C_%284%29.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzEwMjFfMTc4/MDAxNTA4NTkwMTEyODA4.Ark4lHoBUExyd7oCkNAKlxl5VYobkUVnPu5YEbbA15Yg.vNKvJqAHXY6uI_IM_otgNNYZ_F9y9aniPYt8_2Xd6wkg.JPEG.postman6666/%EA%B4%91%ED%99%94%EB%AC%B8_%EB%A7%9B%EC%A7%91_%EC%86%8C%EA%B3%A0%EC%82%B0%EC%A0%9C%EC%9D%BC%EB%A3%A8_%EC%88%98%EC%9A%94%EB%AF%B8%EC%8B%9D%ED%9A%8C_%ED%9B%A0%EA%B6%88_%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C_%285%29.jpg?type=w800, https://img.siksinhot.com/place/1472705725842514.png, https://mblogthumb-phinf.pstatic.net/MjAxNzEwMjFfMTMz/MDAxNTA4NTkwMTEzMzI0.1zjYh0s1Rw-0Zlk59Bh1hNcW3XwWTmUh9kD9XLyyXmog.kAR-QxuFtco6TIAc5qII_lVlEq3ERlNWBytQUabC_8cg.JPEG.postman6666/%EA%B4%91%ED%99%94%EB%AC%B8_%EB%A7%9B%EC%A7%91_%EC%86%8C%EA%B3%A0%EC%82%B0%EC%A0%9C%EC%9D%BC%EB%A3%A8_%EC%88%98%EC%9A%94%EB%AF%B8%EC%8B%9D%ED%9A%8C_%ED%9B%A0%EA%B6%88_%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C_%2817%29.jpg?type=w800"
서울특별시 마포구 서교동 361-3 Terra빌딩 지1층 ,닭꼬얌,일식,4000,5000,11:00~22:00,37.55144968478323,126.92091514528568,"https://img.siksinhot.com/place/1599466565816024.jpg, https://img.siksinhot.com/place/1599644545852063.jpg, https://d12zq4w4guyljn.cloudfront.net/750_750_20211016020853_photo1_247fd9af42e3.jpg, https://mblogthumb-phinf.pstatic.net/MjAyMjA1MTVfNzEg/MDAxNjUyNTk0NzIxNjY2.MVTrM6eQzZs-L2721712iQS17cACy4ZRJWUAE1Egtdog._je9c-LDno3pPDDY2_1ls1lUnn5zAXHy495UV2nkxVwg.JPEG.ikh03222/%ED%99%8D%EB%8C%80_%EB%8B%AD%EA%BC%AC%EC%96%8CKakaoTalk_Photo_2022-05-15-14-47-36_019.jpeg?type=w800"
"서울특별시 마포구 서교동 371-3번지 1,2층 ",교촌치킨홍대점,호프/통닭,4000,5000,11:00~22:00,37.55359481424305,126.91724524511092,"https://mblogthumb-phinf.pstatic.net/MjAxOTA0MDRfNjYg/MDAxNTU0MzU5ODAwMTA2.i0OMa_qB0gzzfR7MZZPEPQIl8zyvyDbRqSs0mMZ0Ln8g.khCOEjq8M2r4op60K0qJqXAhCNhZDi4hfWN_aKXJE5Ug.JPEG.jeffkang80/output_1136116653.jpg?type=w800, https://mblogthumb-phinf.pstatic.net/MjAxNzA3MThfMTg3/MDAxNTAwMzcwMTAzNTUz.EgDnRoqT5-Qv5gLyWdWGbjhKoRFOekcLCNoqk6sEOTkg.737Nj9CGHb0e5DjSvg01wQj_3dfyZ-dkUc1eFtxIn48g.JPEG.soundbross/image_1812982941500368687039.jpg?type=w800, https://media-cdn.tripadvisor.com/media/photo-s/16/9c/6f/b2/honey-chicken-sticks.jpg, https://mblogthumb-phinf.pstatic.net/MjAxODA2MjZfODcg/MDAxNTI5OTgwNjA5NTk0.DaoUNIUKfocwR6adAXLiarnLq7VxEHdOsGCCEZBy4pAg.cslJoX-T-pmJaBDkC8_bXxZk4D9UwB0LiPkH6qKJNacg.JPEG.numerog/P20180623_184150971_E92ACF20-763D-4765-B4F9-E471A87B3FAD.JPG?type=w800"
서울특별시 마포구 서교동 330-26번지 ,에이펍,호프/통닭,4000,5000,16:00~02:00,37.55648396867697,126.92444675965623,"https://blog.kakaocdn.net/dn/c4O7UQ/btronJHrvJK/FsTVpIMFDztIuSOQ2hSa7K/img.jpg, https://t1.daumcdn.net/cfile/tistory/1635354151163E3A11, https://mblogthumb-phinf.pstatic.net/20160626_154/comi5775_1466912583070Yq5eE_JPEG/20160624_223813.jpg?type=w800, https://t1.daumcdn.net/cfile/tistory/25257C3E56D3D81D06"
